id,data_criacao,titulo,cidade,estado,tipo_problema,resolvido:bool,conteudo,tipo_postagem,ordem_da_interacao,tipo_interacao,id_pai,nome_completo_empresa,nome_curto_empresa,site_empresa,categoria_empresa
88Vmtz_0ChTVLuLf,2021-04-22,Não Caiam Nessa,Januária,MG,Atendimento,False,"Mais de 60 dias e esse departamento jurídico ainda está verificando? Absurdo, paguei exatos R$3.678,00 (sem correção monetária, sem ressarcimento do prejuízo emocional e desgaste e perda de tempo) não me prestaram serviço NENHUM!  Estão verificando o que? Desistência ou que eu  morra? Reitero aos consumidores, que ao contrário de mim, pesquisem antes de cair nessa: Não caiam nessa furada!",interaction,4,REPLY,zalXInGrtUCbMT4W,Vip Club Vacation,vip-club-vacation,http://www.canabravavipclub.com.br,[]
Z5je7LjR0LuKsJ6j,2021-04-29,Não Caiam Nessa,Januária,MG,Atendimento,False,"Boa tarde Sra. Graziele!

Conforme acordado em atendimento telefônico, foi enviado uma nova proposta para rescisão contratual na sexta-feira, dia 23/04/2021.
Gostaria por gentileza que nos der um retorno em resposta ao e-mail, ou nos informe melhor horário para que possamos realizar novo atendimento telefônico.

Aguardamos retorno.

Atenciosamente,
Jorsileia Amaral
Coordenadora do Departamento de  Atendimento ao Cliente VIP CLUB Cana Brava.
73 3269-8081",interaction,5,COMPANY_REPLY,zalXInGrtUCbMT4W,Vip Club Vacation,vip-club-vacation,http://www.canabravavipclub.com.br,[]
EVGx_FSjGnwxHy9O,2021-08-05,Não Caiam Nessa,Januária,MG,Atendimento,False,"Se você consumidor chegou até aqui, espero que não! Reitero: não caiam nessa! Paguei R$3.678,00, não usufrui serviço algum, optei pelo cancelamento pelo péssimo atendimento nas tentativas de reserva para hospedar, inclusive com xingamentos e batidas de telefone da funcionária que se dizia responsável pelo setor (posso provar),  mesmo tentando negociar amigavelmente me propõem assinar um termo de distrato, sem mencionar valor algum de ressarcimento, dando o contrato por encerrado e por e-mail dizem que vão agendar uma devolução de R$916,00. Absurdo né? Então, não caiam nessa, caso contrário partam logo para o judiciário.",interaction,6,REPLY,zalXInGrtUCbMT4W,Vip Club Vacation,vip-club-vacation,http://www.canabravavipclub.com.br,[]
qUaeyk40Q5pAN7DY,2022-02-23,Não Caiam Nessa,Januária,MG,Atendimento,False,"Problema não resolvido, acionarei o judiciário, pois nem responderam mais.",interaction,7,FINAL_ANSWER,zalXInGrtUCbMT4W,Vip Club Vacation,vip-club-vacation,http://www.canabravavipclub.com.br,[]
_NXT9B2q752K2xz-,2022-04-11,Pedido ainda não enviado e estou sem resposta,Mossoró,RN,Atraso na entrega,False,"Comprei uma capinha de iphone na loja inow shop de vocês, no site de vcs online, deu o prazo e a empresa ainda não deu resposta da nota fiscal nem se o objeto está em transito, e tento falar com vcs e com eles e não consigo , como resolver isso? quero uma resposta sobre a capinha do celular. uma atendente entrou em contato comigo, mas até hoje não deu retorno e até hoje não se resolveu.",complaint,0,COMPLAINT,_NXT9B2q752K2xz-,Americanas Marketplace,americanas-marketplace,http://www.americanas.com.br,"['Marketplace', 'Higiene e Limpeza Pessoal', 'Higiene e limpeza doméstica', 'Higiene Bucal', 'Utilidades domésticas', 'Acessórios para Carros', 'Acessórios para Celulares, Tablets e Computadores', 'Óculos, Lentes e Acessórios', 'Relógios', 'Jóias e Relojoarias', 'Acessórios de Vestuário', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Cama, Mesa e Banho', 'Livros', 'Corpo e Banho', 'Corpo e Banho Infantil', 'Moda Feminina', 'Moda Masculina', 'Moda Infantil', 'Calçados Masculinos', 'Calçados Femininos', 'Calçados Infantis', 'Calçados Esportivos']"
3q6dhobeUZSUpcGu,2022-04-11,Pedido ainda não enviado e estou sem resposta,Mossoró,RN,Atraso na entrega,False,"Olá Francisco,

Conforme falamos no privado, foi aberto chamado junto ao parceiro para verificar o atraso na sua entrega e te passar um prazo para entrega do produto.

Qualquer dúvida estamos à disposição.

Atenciosamente,
Evely Neres
Atendimento Especial - Americanas Marketplace.",interaction,1,ANSWER,_NXT9B2q752K2xz-,Americanas Marketplace,americanas-marketplace,http://www.americanas.com.br,"['Marketplace', 'Higiene e Limpeza Pessoal', 'Higiene e limpeza doméstica', 'Higiene Bucal', 'Utilidades domésticas', 'Acessórios para Carros', 'Acessórios para Celulares, Tablets e Computadores', 'Óculos, Lentes e Acessórios', 'Relógios', 'Jóias e Relojoarias', 'Acessórios de Vestuário', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Cama, Mesa e Banho', 'Livros', 'Corpo e Banho', 'Corpo e Banho Infantil', 'Moda Feminina', 'Moda Masculina', 'Moda Infantil', 'Calçados Masculinos', 'Calçados Femininos', 'Calçados Infantis', 'Calçados Esportivos']"
OInWum5DjttktN45,2022-04-04,Saldo bloqueado temporariamente ,São Paulo,SP,Meu dinheiro bloqueado ,False,"Realizei abertura da minha conta pag seguro para recebe pagamento de meh fornecedor, através disso tive minha conta bloqueada, entrei em contato diversas vezes para solucionar meu problema, eles me pediram relação de documentos para desbloquear meu saldo realizei envio meus documentos foram aprovados e mesmo assim não desbloquearam meu saldo sempre ele dizem que aguarda que será resolvido chega data prevista eles falam que vai ter uma nova análise, chega novamente a data prevista para solução do desbloqueio novamente tem outra análise estão me pedindo esclarecimentos comerciais total irregular essa solicitação para um pessoa física não tenho empresa minha conta é física e não existe operação comercial ligo eles falam pra mim fazer um procedimento que vai ser tudo resolvido eu termino o procedimento eles manda outro e assim em diante e nunca resolver o desbloqueio ",complaint,0,COMPLAINT,OInWum5DjttktN45,PagBank PagSeguro,pagseguro,http://pagseguro.uol.com.br,"['Meios de pagamentos eletrônicos', 'Máquinas e equipamentos']"
Tx9L8bxZF-HbZHt0,2022-04-07,Saldo bloqueado temporariamente ,São Paulo,SP,Meu dinheiro bloqueado ,False,"Olá Rafael, boa tarde tudo bem? Esperamos que sim!

Tentei contato dia 07/04/2022 ás 15:00 no telefone 119****1598 - deixei recado na caixa postal.

Conforme conversamos por e-mail, explicamos que devido à suspeitas de invasão, o PagSeguro por medida de segurança, bloqueou a sua conta.

Antes de encaminhar a solicitação de desbloqueio para a área responsável, precisamos que algumas medidas de segurança sejam efetuadas.

Como identificamos que realizou a alteração da senha acesso Pagseguro dia 04/04/2022 às 13:10, com isso verificamos com a equipe financeira e após a analise houve a liberação do seu saldo dia 05/04/2022 às 17:32 para que possa movimentar seus valores disponíveis.

Ficamos felizes em ter auxiliado em seu caso.

Em caso de dúvidas estamos sempre à disposição pelos canais abaixo:

4003 1775 (Capitais e Regiões Metropolitanas)
0800 728 2174 (Outras localidades)
Fale conosco: https://pagseguro.uol.com.br/atendimento/fale_conosco.jhtml

Atenciosamente,
Elisângela - Equipe de Reclame Aqui PagSeguro",interaction,1,ANSWER,OInWum5DjttktN45,PagBank PagSeguro,pagseguro,http://pagseguro.uol.com.br,"['Meios de pagamentos eletrônicos', 'Máquinas e equipamentos']"
R70ZwxssQQGS7zWR,2022-04-07,Saldo bloqueado temporariamente ,São Paulo,SP,Meu dinheiro bloqueado ,False,"Olá Rafael e Emerson, boa tarde tudo bem? Esperamos que sim!

Tentei contato dia 07/04/2022 ás 15:00 no telefone 119****1598 - deixei recado na caixa postal.

Conforme conversamos por e-mail, explicamos que devido à suspeitas de invasão, o PagSeguro por medida de segurança, bloqueou a sua conta.

Antes de encaminhar a solicitação de desbloqueio para a área responsável, precisamos que algumas medidas de segurança sejam efetuadas.

Como identificamos que realizou a alteração da senha acesso Pagseguro dia 04/04/2022 às 13:10, com isso verificamos com a equipe financeira e após a analise houve a liberação do seu saldo dia 05/04/2022 às 17:32 para que possa movimentar seus valores disponíveis.

Ficamos felizes em ter auxiliado em seu caso.

Em caso de dúvidas estamos sempre à disposição pelos canais abaixo:

4003 1775 (Capitais e Regiões Metropolitanas)
0800 728 2174 (Outras localidades)
Fale conosco: https://pagseguro.uol.com.br/atendimento/fale_conosco.jhtml

Atenciosamente,
Elisângela - Equipe de Reclame Aqui PagSeguro",interaction,2,COMPANY_REPLY,OInWum5DjttktN45,PagBank PagSeguro,pagseguro,http://pagseguro.uol.com.br,"['Meios de pagamentos eletrônicos', 'Máquinas e equipamentos']"
j1NqPSlgn1aDAYk1,2022-05-09,"Cobrança indevida de 21,90 além da assinatura de 9,90",Maceió,AL,Divergência de valores,False,"Não sei do que se trata as cobranças de 21,9, a assinatura do prime é 9,90 e eu percebi que alguns meses vem cobrando este valor.
Do que se trata?",complaint,0,COMPLAINT,j1NqPSlgn1aDAYk1,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
Ipzxe8gWpiO2Gf_z,2022-05-09,"Cobrança indevida de 21,90 além da assinatura de 9,90",Maceió,AL,Divergência de valores,False,"Olá Gustavo, Tudo bem?

Lamento muito por todo o transtorno que você passou, essa não é a experiência que queremos para os nossos clientes.

Tentei contato com você por telefone hoje dia 09 de Maio, às 15:20, nos números cadastrados aqui no Reclame Aqui, porém não tive sucesso.

Por questões de segurança da informação e para verificar a melhor solução/orientação para o seu caso, é necessário que eu o contate por telefone para confirmarmos algumas informações de segurança. Somente após essa confirmação, terei a permissão de acessar em sua conta, e, assim, investigar a natureza do seu problema e buscar uma melhor solução para o seu caso.

Peço, por gentileza, que você não deixe de verificar a mensagem que encaminhei no seu e-mail, para que você me forneça um horário de contato entre ás 10:00 ás 18:00 para entrarmos em contato pelo telefone o mais rápido possível, e ajudar em sua solicitação.

Atenciosamente,
Equipe Amazon.com.br",interaction,1,ANSWER,j1NqPSlgn1aDAYk1,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
HDSsqpFPrGPoyImY,2021-08-31,Kit brocas ,Arcos,MG,Paguei e não recebi nada nem uma notificação e nem produto ,False,Boa tarde. sou Antonio Carlos em julho fiz uma compra de um kit de brocas e até hoje 30/08 não recebi nada nem um protocolo de compra e nem o produto e ja foi pago e ai ,complaint,0,COMPLAINT,HDSsqpFPrGPoyImY,Select Coruja,select-coruja,http://selectcoruja.com,"['Utilidades domésticas', 'Moda Masculina', 'Moda Feminina', 'Diversos']"
xDPQ4oZSZZJeaYYB,2021-09-03,Kit brocas ,Arcos,MG,Paguei e não recebi nada nem uma notificação e nem produto ,False,"Olá Sr Antonio, tudo bem?

Nós lamentamos a demora na entrega do seu produto, vou solicitar ao suporte que entre em contato com o Sr o quanto antes para lhe esclarecer sobre o acontecido com seu pedido.

Atenciosamente,
Equipe Select Coruja.",interaction,1,ANSWER,HDSsqpFPrGPoyImY,Select Coruja,select-coruja,http://selectcoruja.com,"['Utilidades domésticas', 'Moda Masculina', 'Moda Feminina', 'Diversos']"
0JqOPoSup36NDda2,2022-03-23,Não consigo sacar,Brasília,DF,Produto com defeito,False,"Não consigo sacar o que tenho disponível na minha conta Kwai, vejo muito vídeos e não consigo sacar o que tenho",complaint,0,COMPLAINT,0JqOPoSup36NDda2,Kwai,app-kwai,http://kwai.com,['Aplicativos']
lt5lYdz4YLKRKLFs,2022-03-25,Não consigo sacar,Brasília,DF,Produto com defeito,False,"Felipe 

Apuramos em detalhes a sua solicitação.


A prioridade do Kwai é construir uma comunidade respeitosa, saudável e harmoniosa que siga nossos Termos de serviço, regras de atividade e diretrizes da Comunidade Kwai.


De acordo com os regulamentos citados acima, identificamos que nesse caso ocorreu um comportamento que violou nossos termos. Dessa maneira, sua possibilidade de participação das atividades da plataforma e realização de saques está restrita. São exemplos de violação: 


● Registro repetido e login de diversas contas no mesmo dispositivo móvel; 

● [Editado pelo Reclame Aqui] de número telefônico; 

● Utilização de softwares que imitam dispositivos de telefonia móvel, etc.


Você pode verificar todos os termos de uso e diretrizes no aplicativo, seguindo os seguintes passos: Perfil > Central de Tarefas (Moeda no Canto Superior da Tela) > Desça até o final da página e selecione Regras da Atividade.


KWAI agradece seu contato!

Raphael",interaction,1,ANSWER,0JqOPoSup36NDda2,Kwai,app-kwai,http://kwai.com,['Aplicativos']
WNuDQjE7XOVQg1bu,2022-05-02,Reembolso,Alvorada,RS,,False,"Já fazem quase 3 meses desde que comprei uns itens, que não chegaram ainda. Como sei que não vão me entregar eles, gostaria que fosse feito o reembolso.",complaint,0,COMPLAINT,WNuDQjE7XOVQg1bu,Facily,faci-ly,http://faci.ly,"['Problemas com o Atendimento', 'Problemas com o Site', 'Aplicativos']"
gdP3qM77lgzLTXHt,2022-05-03,Reembolso,Alvorada,RS,,False,"Olá, Gabriel, como você está? Esperamos que esteja bem!

Entramos em contato para esclarecer todo o ocorrido, para solucionar o quanto antes o seu problema e enviamos em seu e-mail informações detalhadas sobre a tratativa realizada.

Pedimos sinceras desculpas pela experiência que teve com nossos serviços. Valorizamos muito a sua opinião e nos comprometemos a dar a melhor solução.


Continuamos sempre à disposição, conte conosco sempre que precisar.

Atenciosamente, 
Equipe Reclame Aqui Facily",interaction,1,ANSWER,WNuDQjE7XOVQg1bu,Facily,faci-ly,http://faci.ly,"['Problemas com o Atendimento', 'Problemas com o Site', 'Aplicativos']"
MvsLElq2b3lnn-6s,2021-10-31,Filtro com rosca quebrada,Rio de Janeiro,RJ,,True,"Comprei uma torneira com filtro da marca Ativi.Mas o filtro veio com a rosca quebrada e vazando muito.Na hora de tirar o filtro para enroscar a torneira,o filtro saiu e a rosca ficou partida dentro do cano.Um absurdo! Gostaria de providências urgente.",complaint,0,COMPLAINT,MvsLElq2b3lnn-6s,Ativi Filtro,ativi-filtro,http://www.ativifiltro.com.br/,[]
PZkFklqOVLWj3ssA,2021-11-01,Filtro com rosca quebrada,Rio de Janeiro,RJ,,True,"Olá,

Enviamos uma mensagem privada em seu e-mail e aguardamos sua resposta para avaliação da situação.

Estamos à disposição.

Atenciosamente,

ATIVI FILTRO",interaction,1,ANSWER,MvsLElq2b3lnn-6s,Ativi Filtro,ativi-filtro,http://www.ativifiltro.com.br/,[]
dIRoxO6E9jS4DL9a,2021-11-13,Filtro com rosca quebrada,Rio de Janeiro,RJ,,True,"Fui prontamente atendido pela Sra Sandra,que pegou todas as informações do ocorrido e me enviou um novo produto,que chegou antes da data prevista.",interaction,2,FINAL_ANSWER,MvsLElq2b3lnn-6s,Ativi Filtro,ativi-filtro,http://www.ativifiltro.com.br/,[]
